Product_name,Product_url,brand,Sale_price,MRP,Discount_percentage,Number_of_ratings,Number_of_reviews,Type_of_washing
LG 6 kg Fully Automatic Front Load with In-built Heater White, https://www.flipkart.com/lg-6-kg-fully-automatic-front-load-in-built-heater-white/p/itma728950e983cc?pid=WMNFZHJBE75MXVHT,LG,"27,499","32,490",15,14,1,Fully Automatic Front Load
"Panasonic 7 kg 5 star Semi Automatic Top Load Red, White", https://www.flipkart.com/panasonic-7-kg-5-star-semi-automatic-top-load-red-white/p/itm544e1856c4a79?pid=WMNFJKQXF2BB6EM5,Panasonic,"9,690","11,600",16,"10,026","1,584",Semi Automatic Top Load
Panasonic 7 kg Fully Automatic Front Load with In-built Heater White, https://www.flipkart.com/panasonic-7-kg-fully-automatic-front-load-in-built-heater-white/p/itmf6b8thvsdahvh?pid=WMNF6B8T6YZ4PKHK,Panasonic,"25,990","35,500",26,74,12,Fully Automatic Front Load
"ONIDA 8 kg Cuff and Collar Wash, Designer Glass Lid 5 Star Semi Automatic Top Load Red, White", https://www.flipkart.com/onida-8-kg-cuff-collar-wash-designer-glass-lid-5-star-semi-automatic-top-load-red-white/p/itm93f935afc6bb6?pid=WMNFMAFGUKQ6DFHG,ONIDA,"12,031","17,990",33,86,16,Semi Automatic Top Load
LG 6.2 kg with Smart Inverter Fully Automatic Top Load White, https://www.flipkart.com/lg-6-2-kg-smart-inverter-fully-automatic-top-load-white/p/itm321e7da150a9c?pid=WMNFR3ZNFXSQ9ZKM,LG,"16,999","18,990",10,27,1,Fully Automatic Top Load
SAMSUNG 6.2 kg Fully Automatic Top Load Silver, https://www.flipkart.com/samsung-6-2-kg-fully-automatic-top-load-silver/p/itmf3xzncnd4wgrg?pid=WMNEWGGRDRK9GH4G,SAMSUNG,"15,800","18,800",15,185,29,Fully Automatic Top Load
Whirlpool 6 kg Fully Automatic Front Load White, https://www.flipkart.com/whirlpool-6-kg-fully-automatic-front-load-white/p/itmb93c2e50b6491?pid=WMNFQX9H3ZF5EGAT,Whirlpool,"25,990","35,000",25,0,0,Fully Automatic Front Load
BOSCH 7.5 kg Fully Automatic Top Load Grey, https://www.flipkart.com/bosch-7-5-kg-fully-automatic-top-load-grey/p/itmf7fhgmyrgd8hc?pid=WMNF7FHGMW9FJZXX,BOSCH,"20,990","25,500",17,47,6,Fully Automatic Top Load
"BOSCH 7 kg Fully Automatic Front Load Black, Silver", https://www.flipkart.com/bosch-7-kg-fully-automatic-front-load-black-silver/p/itmc0b7725d71fc2?pid=WMNFXYQ7FJKYDFHQ,BOSCH,"31,900","39,499",19,0,0,Fully Automatic Front Load
"Hafele 7/5 kg Allergy Care, Smart Foam Control Washer with Dryer with In-built Heater White", https://www.flipkart.com/hafele-7-5-kg-allergy-care-smart-foam-control-washer-dryer-in-built-heater-white/p/itm728bfc413f65f?pid=WMNFWXQ5VDGHHWCD,Hafele,"37,990","74,990",49,6,5,Washer with Dryer | 900 W
SAMSUNG 6.5 kg Fully Automatic Front Load Silver, https://www.flipkart.com/samsung-6-5-kg-fully-automatic-front-load-silver/p/itm9359072660728?pid=WMNFQNFMWYBCRTXZ,SAMSUNG,"31,100","38,400",19,5,1,Fully Automatic Front Load
IFB 8 kg Fully Automatic Top Load Silver, https://www.flipkart.com/ifb-8-kg-fully-automatic-top-load-silver/p/itmecjtgb7ghur77?pid=WMNEJFGGTTG7TPK8,IFB,"26,990","30,990",12,157,19,Fully Automatic Top Load
"SAMSUNG 6.5 kg Semi Automatic Top Load White, Grey", https://www.flipkart.com/samsung-6-5-kg-semi-automatic-top-load-white-grey/p/itm85f8a60f7dd25?pid=WMNFPVWGP7CSCQFS,SAMSUNG,"9,799","10,800",9,34,6,Semi Automatic Top Load
SAMSUNG 6.5 kg Fully Automatic Top Load Purple, https://www.flipkart.com/samsung-6-5-kg-fully-automatic-top-load-purple/p/itmf8adwpsf76zp5?pid=WMNF8ADWTRW5GVQR,SAMSUNG,"21,140","25,490",17,16,2,Fully Automatic Top Load
Haier 6.5 kg Fully Automatic Front Load with In-built Heater Grey, https://www.flipkart.com/haier-6-5-kg-fully-automatic-front-load-in-built-heater-grey/p/itmfg6tbsutkjpy8?pid=WMNFG6TBGUSACZUZ,Haier,"23,400","32,990",29,5,0,Fully Automatic Front Load
Samsung AirDresser with JetSteam | Sanitize and refresh clothes | Crystal Mirror Black, https://www.flipkart.com/samsung-airdresser-jetsteam-sanitize-refresh-clothes-crystal-mirror-black/p/itm4db3e1388ce86?pid=WMNFY8TGHPZQKG9Q,Samsung,"1,10,000","1,27,000",13,0,0,Air Dresser
LG 8 kg Fully Automatic Front Load Silver, https://www.flipkart.com/lg-8-kg-fully-automatic-front-load-silver/p/itm528ca7d5ec830?pid=WMNFKG3ZMAYQK8FH,LG,"38,990","44,990",13,47,7,Fully Automatic Front Load
IFB 6.5 kg 5 Star Fully Automatic Front Load with In-built Heater White, https://www.flipkart.com/ifb-6-5-kg-5-star-fully-automatic-front-load-in-built-heater-white/p/itmezw2mzez8zume?pid=WMNEZW2MTEYTVHHH,IFB,"30,490","34,990",12,141,22,Fully Automatic Front Load
Panasonic 7 kg Fully Automatic Top Load with In-built Heater Grey, https://www.flipkart.com/panasonic-7-kg-fully-automatic-top-load-in-built-heater-grey/p/itma6f5ae86ffe74?pid=WMNFWGJWCTVJZ4AW,Panasonic,"19,500","23,900",18,8,1,Fully Automatic Top Load
MarQ By Flipkart 7.5 kg Fully Automatic Front Load with In-built Heater White, https://www.flipkart.com/marq-flipkart-7-5-kg-fully-automatic-front-load-in-built-heater-white/p/itmf5pfftvmyuuru?pid=WMNF5PFFXTKHSF6U,MarQ,"22,990","33,999",32,"10,755","1,923",Fully Automatic Front Load
Midea 7.5 kg One Touch AI Wash Fully Automatic Top Load Grey, https://www.flipkart.com/midea-7-5-kg-one-touch-ai-wash-fully-automatic-top-load-grey/p/itmffg7revjj5ms6?pid=WMNFFG7RWU4SGGPZ,Midea,"14,990","16,790",10,678,101,Fully Automatic Top Load
BOSCH 8 kg 5 Star Fully Automatic Front Load with In-built Heater White, https://www.flipkart.com/bosch-8-kg-5-star-fully-automatic-front-load-in-built-heater-white/p/itm10d89a1e3c2de?pid=WMNFVYNAUB45DJ8V,BOSCH,"35,990","41,199",12,"1,413",190,Fully Automatic Front Load
BOSCH 8 kg Inverter ExpressWash Fully Automatic Front Load with In-built Heater Silver, https://www.flipkart.com/bosch-8-kg-inverter-expresswash-fully-automatic-front-load-in-built-heater-silver/p/itmf6v4afk2fzrm6?pid=WMNF6V4AWVXZ2HXY,BOSCH,"35,960","40,950",12,"8,673","1,141",Fully Automatic Front Load
LG 6.2 kg Fully Automatic Top Load White, https://www.flipkart.com/lg-6-2-kg-fully-automatic-top-load-white/p/itmf762zeb2kccpg?pid=WMNF762ZHVHPVGT7,LG,"17,999","19,290",6,"1,202",145,Fully Automatic Top Load
BOSCH 9 kg Inverter Fully Automatic Front Load White, https://www.flipkart.com/bosch-9-kg-inverter-fully-automatic-front-load-white/p/itmfdzjgby5hvbuf?pid=WMNFDZJGUCZBPFR7,BOSCH,"59,554","72,499",17,4,2,Fully Automatic Front Load
"Whirlpool 9.5 kg 5 Star, Hard Water wash Semi Automatic Top Load White, Maroon", https://www.flipkart.com/whirlpool-9-5-kg-5-star-hard-water-wash-semi-automatic-top-load-white-maroon/p/itmezhyqdv6dzptf?pid=WMNEZHYQYUZVSWGU,Whirlpool,"14,699","17,700",16,"7,291",883,Semi Automatic Top Load
LG 6.5 kg Fully Automatic Front Load with In-built Heater White, https://www.flipkart.com/lg-6-5-kg-fully-automatic-front-load-in-built-heater-white/p/itmd6d64e3dc9284?pid=WMNFTPBYMQHUZJH3,LG,"28,990","35,490",18,12,2,Fully Automatic Front Load
"Haier 7.6 kg Semi Automatic Top Load White, Black", https://www.flipkart.com/haier-7-6-kg-semi-automatic-top-load-white-black/p/itmfg6tbxsgrzugy?pid=WMNFG6TBB8KF8C2E,Haier,"11,285","14,250",20,100,8,Semi Automatic Top Load
MOTOROLA 10.5 kg Smart Wi-Fi Enabled Inverter Technology Fully Automatic Top Load Grey, https://www.flipkart.com/motorola-10-5-kg-smart-wi-fi-enabled-inverter-technology-fully-automatic-top-load-grey/p/itm7d9818a496f6f?pid=WMNFSMEAU7WUBUFN,MOTOROLA,"27,999","37,299",24,"1,364",252,Fully Automatic Top Load
IFB 6.5 kg Fully Automatic Top Load Grey, https://www.flipkart.com/ifb-6-5-kg-fully-automatic-top-load-grey/p/itmejfggbfwf9qjd?pid=WMNEJFGGCXGZCUZK,IFB,"19,999","22,490",11,709,85,Fully Automatic Top Load
"SAMSUNG 7 kg Semi Automatic Top Load White, Grey, Purple", https://www.flipkart.com/samsung-7-kg-semi-automatic-top-load-white-grey-purple/p/itme88cbfe9b208a?pid=WMNFU5XFYRC3QHFH,SAMSUNG,"10,990","13,100",16,28,4,Semi Automatic Top Load
"SAMSUNG 8.5 kg Semi Automatic Top Load Red, Grey", https://www.flipkart.com/samsung-8-5-kg-semi-automatic-top-load-red-grey/p/itmf7a714753cad8?pid=WMNFPVWGNVV4ZDYG,SAMSUNG,"13,500","17,290",21,35,1,Semi Automatic Top Load
SAMSUNG 6.5 kg Fully Automatic Top Load Purple, https://www.flipkart.com/samsung-6-5-kg-fully-automatic-top-load-purple/p/itmf8adwkgwukhzh?pid=WMNF8ADWEX2CSGPF,SAMSUNG,"25,500","28,190",9,12,2,Fully Automatic Top Load
"Galanz 8 kg Quick Wash, Inverter Fully Automatic Front Load with In-built Heater White", https://www.flipkart.com/galanz-8-kg-quick-wash-inverter-fully-automatic-front-load-in-built-heater-white/p/itm500b8a637be54?pid=WMNFQUYGN9JFZ3UU,Galanz,"26,990","34,990",22,297,68,Fully Automatic Front Load
"Galanz 8 kg Quick Wash, Inverter Fully Automatic Front Load with In-built Heater Silver", https://www.flipkart.com/galanz-8-kg-quick-wash-inverter-fully-automatic-front-load-in-built-heater-silver/p/itm500b8a637be54?pid=WMNFQUYG8EHHSFKZ,Galanz,"26,990","36,990",27,297,68,Fully Automatic Front Load
Siemens 8 kg Fully Automatic Front Load Silver, https://www.flipkart.com/siemens-8-kg-fully-automatic-front-load-silver/p/itmfj3zqt9npeknc?pid=WMNFJ3ZQ9ECNUXGG,Siemens,"33,390","46,748",28,4,2,Fully Automatic Front Load
"Whirlpool 8.5 kg Semi Automatic Top Load Purple, White", https://www.flipkart.com/whirlpool-8-5-kg-semi-automatic-top-load-purple-white/p/itmf79gr79ghwghx?pid=WMNF5KGDXNFTCYAK,Whirlpool,"14,500","16,680",13,413,57,Semi Automatic Top Load
Siemens 7 kg Fully Automatic Front Load White, https://www.flipkart.com/siemens-7-kg-fully-automatic-front-load-white/p/itmffyfhgcufdj7j?pid=WMNFFYFHBEXNQHGX,Siemens,"28,933","36,199",20,105,9,Fully Automatic Front Load
SAMSUNG 7 kg Fully Automatic Top Load Black, https://www.flipkart.com/samsung-7-kg-fully-automatic-top-load-black/p/itmewh4jzz25xhdf?pid=WMNEWH4JTDBPHF75,SAMSUNG,"24,672","27,200",9,45,4,Fully Automatic Top Load
"LG 6.2 kg Inverter Fully Automatic Top Load Silver, Blue", https://www.flipkart.com/lg-6-2-kg-inverter-fully-automatic-top-load-silver-blue/p/itmf762zpfqv6zba?pid=WMNF762ZHFZKQ7QN,LG,"18,449","19,770",6,"9,796","1,113",Fully Automatic Top Load
"Haier 6.2 kg with Ariel Wash Feature Fully Automatic Top Load Brown, Grey", https://www.flipkart.com/haier-6-2-kg-ariel-wash-feature-fully-automatic-top-load-brown-grey/p/itmfg2h7psh2whjn?pid=WMNFG2H7HWJCUKAR,Haier,"12,690","17,900",29,"4,977",545,Fully Automatic Top Load
"Whirlpool 9 kg Semi Automatic Top Load White, Maroon", https://www.flipkart.com/whirlpool-9-kg-semi-automatic-top-load-white-maroon/p/itmace1e785ec6f5?pid=WMNFQNEQBC6HKZYG,Whirlpool,"14,799","17,990",17,50,5,Semi Automatic Top Load
SAMSUNG 6.5 kg Fully Automatic Top Load Silver, https://www.flipkart.com/samsung-6-5-kg-fully-automatic-top-load-silver/p/itmc7d3313b5c18e?pid=WMNFU5XFAYWHH32T,SAMSUNG,"16,600","20,600",19,10,1,Fully Automatic Top Load
MarQ By Flipkart 6 kg with Self Clean Technology Fully Automatic Front Load with In-built Heater White, https://www.flipkart.com/marq-flipkart-6-kg-self-clean-technology-fully-automatic-front-load-in-built-heater-white/p/itmfhdxuquqngvdh?pid=WMNFHDXUBJFT8WWK,MarQ,"18,990","23,999",20,"3,223",469,Fully Automatic Front Load
Whirlpool 10.5 kg Semi Automatic Top Load Grey, https://www.flipkart.com/whirlpool-10-5-kg-semi-automatic-top-load-grey/p/itm5bb0a7bd9424c?pid=WMNFWQABCZP9AU7D,Whirlpool,"18,490","21,800",15,31,2,Semi Automatic Top Load
Whirlpool 7.5 kg Fully Automatic Top Load with In-built Heater Grey, https://www.flipkart.com/whirlpool-7-5-kg-fully-automatic-top-load-in-built-heater-grey/p/itm2260024b36346?pid=WMNGY27GQGHW86US,Whirlpool,"19,679","23,300",15,0,0,Fully Automatic Top Load
"Iffalcon 8 kg Energy Efficient, Auto Error Diagnosis Fully Automatic Front Load with In-built Heater W...", https://www.flipkart.com/iffalcon-8-kg-energy-efficient-auto-error-diagnosis-fully-automatic-front-load-in-built-heater-white/p/itm3d0202a38fce3?pid=WMNFV7VVCZTAKFAN,Iffalcon,"24,490","36,990",33,138,51,Fully Automatic Front Load
IFB 7 kg 5 Star Fully Automatic Front Load with In-built Heater White, https://www.flipkart.com/ifb-7-kg-5-star-fully-automatic-front-load-in-built-heater-white/p/itmezw2masejjqhr?pid=WMNEZW2MPRCHZAGZ,IFB,"34,140","35,590",4,198,13,Fully Automatic Front Load
BOSCH 8/5 kg Washer with Dryer with In-built Heater Silver, https://www.flipkart.com/bosch-8-5-kg-washer-dryer-in-built-heater-silver/p/itmf0cfd076312f2?pid=WMNGYSQD5YF5TWM2,BOSCH,"55,969","71,399",21,0,0,Washer with Dryer | 5.44 W
LG 8 kg Fully Automatic Top Load Grey, https://www.flipkart.com/lg-8-kg-fully-automatic-top-load-grey/p/itmf22b21cefbe3e?pid=WMNFMAFYZJEKGE9N,LG,"30,580","33,990",10,81,11,Fully Automatic Top Load
SAMSUNG 6.2 kg with Monsoon Feature Fully Automatic Top Load Grey, https://www.flipkart.com/samsung-6-2-kg-monsoon-feature-fully-automatic-top-load-grey/p/itmewa2xkfkeq9cz?pid=WMNEWA2XKFSHQZZG,SAMSUNG,"13,900","15,100",7,"69,470","7,011",Fully Automatic Top Load
"Galanz 8 kg Quick Wash, Inverter Fully Automatic Front Load with In-built Heater White", https://www.flipkart.com/galanz-8-kg-quick-wash-inverter-fully-automatic-front-load-in-built-heater-white/p/itm500b8a637be54?pid=WMNFQUYGN9JFZ3UU,Galanz,"26,990","34,990",22,297,68,Fully Automatic Front Load
Siemens 8 kg Fully Automatic Front Load Silver, https://www.flipkart.com/siemens-8-kg-fully-automatic-front-load-silver/p/itmfj3zqt9npeknc?pid=WMNFJ3ZQ9ECNUXGG,Siemens,"33,390","46,748",28,4,2,Fully Automatic Front Load
"Galanz 8 kg Quick Wash, Inverter Fully Automatic Front Load with In-built Heater Silver", https://www.flipkart.com/galanz-8-kg-quick-wash-inverter-fully-automatic-front-load-in-built-heater-silver/p/itm500b8a637be54?pid=WMNFQUYG8EHHSFKZ,Galanz,"26,990","36,990",27,297,68,Fully Automatic Front Load
"Whirlpool 8.5 kg Semi Automatic Top Load Purple, White", https://www.flipkart.com/whirlpool-8-5-kg-semi-automatic-top-load-purple-white/p/itmf79gr79ghwghx?pid=WMNF5KGDXNFTCYAK,Whirlpool,"14,500","16,680",13,413,57,Semi Automatic Top Load
Siemens 7 kg Fully Automatic Front Load White, https://www.flipkart.com/siemens-7-kg-fully-automatic-front-load-white/p/itmffyfhgcufdj7j?pid=WMNFFYFHBEXNQHGX,Siemens,"28,933","36,199",20,105,9,Fully Automatic Front Load
"SAMSUNG 8.5 kg 5 star Semi Automatic Top Load White, Grey", https://www.flipkart.com/samsung-8-5-kg-5-star-semi-automatic-top-load-white-grey/p/itm47ebcbfab82bf?pid=WMNFNER9RSEMNQBM,SAMSUNG,"12,690","15,990",20,"14,629","1,566",Semi Automatic Top Load
Mitashi 5.8 kg Fully Automatic Top Load Grey, https://www.flipkart.com/mitashi-5-8-kg-fully-automatic-top-load-grey/p/itmeqyxwzbpfm86s?pid=WMNEQYXWHQZZH52Z,Mitashi,"10,990","14,490",24,898,159,Fully Automatic Top Load
BOSCH 7 kg Fully Automatic Front Load with In-built Heater White, https://www.flipkart.com/bosch-7-kg-fully-automatic-front-load-in-built-heater-white/p/itmfgh56pnjedfcd?pid=WMNFGH56XRWVPRF7,BOSCH,"29,900","35,500",15,7,2,Fully Automatic Front Load
IFB 7.5 kg 5 Star Fully Automatic Front Load with In-built Heater White, https://www.flipkart.com/ifb-7-5-kg-5-star-fully-automatic-front-load-in-built-heater-white/p/itmezw2mugmjdhgy?pid=WMNEZW2M4CJHSJ23,IFB,"37,490","42,490",11,39,6,Fully Automatic Front Load
"Whirlpool 7.5 kg 5 Star, Ace Wash Station Semi Automatic Top Load Grey", https://www.flipkart.com/whirlpool-7-5-kg-5-star-ace-wash-station-semi-automatic-top-load-grey/p/itmb3935cfa82d51?pid=WMNFZZC7AVUECXTT,Whirlpool,"10,240","12,050",15,"14,224","1,486",Semi Automatic Top Load
IFB 6 kg 5 Star Fully Automatic Front Load with In-built Heater Silver, https://www.flipkart.com/ifb-6-kg-5-star-fully-automatic-front-load-in-built-heater-silver/p/itmfgu8v7wgb2hqg?pid=WMNFJY5UTBQBBRV5,IFB,"29,999","32,490",7,411,53,Fully Automatic Front Load
LG 12 kg Fully Automatic Top Load with In-built Heater Black, https://www.flipkart.com/lg-12-kg-fully-automatic-top-load-in-built-heater-black/p/itma373bc4a575ad?pid=WMNFJKR8YQBVWS8X,LG,"44,990","49,990",10,63,11,Fully Automatic Top Load
"Lloyd 7 kg Semi Automatic Top Load White, Grey", https://www.flipkart.com/lloyd-7-kg-semi-automatic-top-load-white-grey/p/itm2650d4543e55b?pid=WMNFRGHSDTKF2XNG,Lloyd,"8,990","11,490",21,4,0,Semi Automatic Top Load
LG 8 kg Semi Automatic Top Load Grey, https://www.flipkart.com/lg-8-kg-semi-automatic-top-load-grey/p/itme46032c6324b4?pid=WMNFZHFTARHUU2MQ,LG,"13,298","15,990",16,0,0,Semi Automatic Top Load
"Galanz 10 kg Quick Wash, Inverter Fully Automatic Front Load with In-built Heater Silver", https://www.flipkart.com/galanz-10-kg-quick-wash-inverter-fully-automatic-front-load-in-built-heater-silver/p/itm4d32a2baa40a3?pid=WMNFNMDBYXHBNZAU,Galanz,"35,990","50,990",29,297,68,Fully Automatic Front Load
Panasonic 8 kg Semi Automatic Top Load Blue, https://www.flipkart.com/panasonic-8-kg-semi-automatic-top-load-blue/p/itmeenmzczjzdaet?pid=WMNEENMZGTQFGZK4,Panasonic,"12,300","15,900",22,149,17,Semi Automatic Top Load
LG 7 kg Fully Automatic Top Load Grey, https://www.flipkart.com/lg-7-kg-fully-automatic-top-load-grey/p/itm9702ced2904ce?pid=WMNFMAFY3HJGDSM5,LG,"24,155","26,990",10,74,12,Fully Automatic Top Load
Lloyd 10.5 kg Fully Automatic Top Load Grey, https://www.flipkart.com/lloyd-10-5-kg-fully-automatic-top-load-grey/p/itmebd4e65fdc6f4?pid=WMNFRGHSHRYZBQRD,Lloyd,"32,435","39,990",18,0,0,Fully Automatic Top Load
LG 6 kg Fully Automatic Front Load with In-built Heater Silver, https://www.flipkart.com/lg-6-kg-fully-automatic-front-load-in-built-heater-silver/p/itm87a1381df2387?pid=WMNFTPBYYAZHUGRH,LG,"29,599","35,990",17,9,1,Fully Automatic Front Load
"Godrej 7 kg Semi Automatic Top Load White, Blue", https://www.flipkart.com/godrej-7-kg-semi-automatic-top-load-white-blue/p/itm538e389647c6c?pid=WMNFT34KZ2GQ287Z,Godrej,"10,789","12,400",12,185,18,Semi Automatic Top Load
"Galanz 10/6 kg Quick Wash, Inverter Washer with Dryer with In-built Heater Silver", https://www.flipkart.com/galanz-10-6-kg-quick-wash-inverter-washer-dryer-in-built-heater-silver/p/itmb85a549500793?pid=WMNFNMDDUVHQYG77,Galanz,"39,990","54,990",27,17,6,Washer with Dryer | 2000 W
LG 6.5 kg Inverter Fully Automatic Front Load with In-built Heater Silver, https://www.flipkart.com/lg-6-5-kg-inverter-fully-automatic-front-load-in-built-heater-silver/p/itmf6uyh8uh69uzr?pid=WMNF6UYHZSSAFHXF,LG,"28,651","37,990",24,276,47,Fully Automatic Front Load
SAMSUNG 7.5 kg Fully Automatic Top Load Maroon, https://www.flipkart.com/samsung-7-5-kg-fully-automatic-top-load-maroon/p/itm93cae02f7297c?pid=WMNFQYGADQGTYUSN,SAMSUNG,"25,499","30,150",15,3,0,Fully Automatic Top Load
SAMSUNG 10 kg Fully Automatic Top Load Black, https://www.flipkart.com/samsung-10-kg-fully-automatic-top-load-black/p/itm21f554244f5cf?pid=WMNFVTYHRZUWSMXG,SAMSUNG,"32,900","37,600",12,2,1,Fully Automatic Top Load
SAMSUNG 7 kg Fully Automatic Top Load Purple, https://www.flipkart.com/samsung-7-kg-fully-automatic-top-load-purple/p/itmf8adwayayywfb?pid=WMNF8ADWQM3VKE4T,SAMSUNG,"25,500","28,190",9,36,6,Fully Automatic Top Load
SAMSUNG 6.5 kg Fully Automatic Front Load Grey, https://www.flipkart.com/samsung-6-5-kg-fully-automatic-front-load-grey/p/itm0381052d06f11?pid=WMNFQNFMKG4GJNDA,SAMSUNG,"31,400","39,500",20,5,1,Fully Automatic Front Load
LG 8 kg Fully Automatic Top Load Silver, https://www.flipkart.com/lg-8-kg-fully-automatic-top-load-silver/p/itmff8bd7pckknuu?pid=WMNFF8BDGKR7QKMB,LG,"30,100","34,900",13,11,1,Fully Automatic Top Load
"Godrej 8 kg Semi Automatic Top Load Black, White", https://www.flipkart.com/godrej-8-kg-semi-automatic-top-load-black-white/p/itm44fba3ecfb2c0?pid=WMNFUGB5GHXQNAKT,Godrej,"13,229","17,000",22,25,3,Semi Automatic Top Load
"Whirlpool 7 kg 5 Star,Turbo Scrub Technology Semi Automatic Top Load White, Purple", https://www.flipkart.com/whirlpool-7-kg-5-star-turbo-scrub-technology-semi-automatic-top-load-white-purple/p/itmf5zr3cxtqxyke?pid=WMNFESQFKE3PJFQT,Whirlpool,"9,480","11,250",15,127,9,Semi Automatic Top Load
Haier 7 kg Semi Automatic Top Load Multicolor, https://www.flipkart.com/haier-7-kg-semi-automatic-top-load-multicolor/p/itmfg6tbyjvffjug?pid=WMNFG6TB7XJRSB2H,Haier,"10,614","13,000",18,41,4,Semi Automatic Top Load
Haier 6.2 kg Semi Automatic Top Load White, https://www.flipkart.com/haier-6-2-kg-semi-automatic-top-load-white/p/itmf4hzgyncgaubg?pid=WMNF4HZGFVCFYRZB,Haier,"8,924","10,800",17,208,12,Semi Automatic Top Load
LG 8 kg Fully Automatic Top Load Grey, https://www.flipkart.com/lg-8-kg-fully-automatic-top-load-grey/p/itmf22b21cefbe3e?pid=WMNFKPT2EJZ89UME,LG,"26,800","33,990",21,81,11,Fully Automatic Top Load
Haier 6 kg Fully Automatic Top Load Grey, https://www.flipkart.com/haier-6-kg-fully-automatic-top-load-grey/p/itmbe0a682f42997?pid=WMNFNH59KZPNTGVF,Haier,"12,199","17,750",31,37,2,Fully Automatic Top Load
"Lloyd 8.5 kg Semi Automatic Top Load White, Grey", https://www.flipkart.com/lloyd-8-5-kg-semi-automatic-top-load-white-grey/p/itmf0467caf74d91?pid=WMNFRGHSZTNBYM7G,Lloyd,"13,290","16,990",21,16,0,Semi Automatic Top Load
Godrej 6.5 kg Fully Automatic Top Load Grey, https://www.flipkart.com/godrej-6-5-kg-fully-automatic-top-load-grey/p/itmf7p9fyuscqfvg?pid=WMNF5R3D6YYQGDGV,Godrej,"20,056","23,200",13,144,16,Fully Automatic Top Load
Godrej 7 kg Fully Automatic Top Load Grey, https://www.flipkart.com/godrej-7-kg-fully-automatic-top-load-grey/p/itmf5r3dahq7tpdt?pid=WMNF5R3DDSGCVBKB,Godrej,"17,900","24,300",26,144,16,Fully Automatic Top Load
Godrej 6.5 kg Fully Automatic Top Load Grey, https://www.flipkart.com/godrej-6-5-kg-fully-automatic-top-load-grey/p/itmf7p9fyuscqfvg?pid=WMNF5R3D6YYQGDGV,Godrej,"20,056","23,200",13,144,16,Fully Automatic Top Load
Godrej 7 kg Fully Automatic Top Load Grey, https://www.flipkart.com/godrej-7-kg-fully-automatic-top-load-grey/p/itmf5r3dahq7tpdt?pid=WMNF5R3DDSGCVBKB,Godrej,"17,900","24,300",26,144,16,Fully Automatic Top Load
"Lloyd 8.5 kg Semi Automatic Top Load White, Grey", https://www.flipkart.com/lloyd-8-5-kg-semi-automatic-top-load-white-grey/p/itmf0467caf74d91?pid=WMNFRGHSZTNBYM7G,Lloyd,"13,290","16,990",21,16,0,Semi Automatic Top Load
LG 8 kg Fully Automatic Top Load Grey, https://www.flipkart.com/lg-8-kg-fully-automatic-top-load-grey/p/itmf22b21cefbe3e?pid=WMNFKPT2EJZ89UME,LG,"26,800","33,990",21,81,11,Fully Automatic Top Load
IFB 6 kg Fully Automatic Front Load with In-built Heater Silver, https://www.flipkart.com/ifb-6-kg-fully-automatic-front-load-in-built-heater-silver/p/itmf32nkfmyuhjch?pid=WMNEHY8UKD4RGUZK,IFB,"24,990","29,990",16,"1,237",176,Fully Automatic Front Load
MOTOROLA 8 kg Dryer with In-built Heater White, https://www.flipkart.com/motorola-8-kg-dryer-in-built-heater-white/p/itmbd8f4e7528ec0?pid=WMNFSGRXWKGNAQHM,MOTOROLA,"27,999","40,499",30,0,0,Dryer
Siemens 8 kg Fully Automatic Front Load White, https://www.flipkart.com/siemens-8-kg-fully-automatic-front-load-white/p/itmffyfhwzeyxhph?pid=WMNFFYFHFHHWATGU,Siemens,"31,165","40,700",23,27,4,Fully Automatic Front Load
SAMSUNG 6 kg Fully Automatic Front Load Grey, https://www.flipkart.com/samsung-6-kg-fully-automatic-front-load-grey/p/itm051b24d0ad7f8?pid=WMNFQNFMFGTFYAZA,SAMSUNG,"28,900","35,200",17,7,1,Fully Automatic Front Load
Godrej 7 kg Fully Automatic Top Load Brown, https://www.flipkart.com/godrej-7-kg-fully-automatic-top-load-brown/p/itmf7p9fypgs3jbq?pid=WMNF5R3DWXYFCHCQ,Godrej,"17,790","24,300",26,144,16,Fully Automatic Top Load
"LG Smart Wi-Fi TrueSteam Clothing Care Styler - Refresh, Sanitize & Wrinkle Free Clothes Linen Brown", https://www.flipkart.com/lg-smart-wi-fi-truesteam-clothing-care-styler-refresh-sanitize-wrinkle-free-clothes-linen-brown/p/itm9dee2d65409f0?pid=WMNFYTUDDZBRBEJJ,LG,"1,40,000","1,84,990",24,0,0,Dryer
BOSCH 7.5 kg Fully Automatic Top Load Silver, https://www.flipkart.com/bosch-7-5-kg-fully-automatic-top-load-silver/p/itmf7fhgyqzgh6su?pid=WMNF7FHGMPFTJBNZ,BOSCH,"25,690","27,499",6,18,0,Fully Automatic Top Load
Midea 10.5 kg One Touch AI Wash Fully Automatic Top Load Grey, https://www.flipkart.com/midea-10-5-kg-one-touch-ai-wash-fully-automatic-top-load-grey/p/itmffg7rg5kxqsdb?pid=WMNFFG7RQEEXYHQH,Midea,"22,990","27,590",16,678,101,Fully Automatic Top Load
